YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2024,8,5,0.0,35.5,25.0,74
2024,8,6,16.0,36.8,25.0,77
2024,8,7,0.0,34.6,25.2,74
2024,8,8,1.6,33.4,25.8,78
2024,8,9,3.9,35.0,26.0,73
2024,8,10,0.0,35.5,25.4,73
2024,8,11,0.7,36.9,25.2,75
2024,8,12,-1.0,36.9,25.4,77
2024,8,13,0.0,35.5,26.6,77
2024,8,14,36.5,34.6,25.0,83
2024,8,15,-1.0,35.2,25.0,81
2024,8,16,5.3,33.6,24.2,80
2024,8,17,0.0,34.8,24.5,77
2024,8,18,0.0,35.8,26.6,77
2024,8,19,7.3,30.8,24.0,82
2024,8,20,1.8,36.2,24.7,81
2024,8,21,0.0,35.6,26.0,77
2024,8,22,1.4,35.6,25.5,76
2024,8,23,7.6,35.4,25.4,77
2024,8,24,0.0,35.5,25.6,81
2024,8,25,1.4,31.8,25.0,84
2024,8,26,0.0,34.0,25.6,79
2024,8,27,0.0,36.6,26.6,73
2024,8,28,0.2,33.4,25.8,84
2024,8,29,1.6,36.2,26.0,80
2024,8,30,0.0,35.4,26.0,78
2024,8,31,0.0,37.0,26.7,73
2024,9,1,11.1,34.2,25.5,76
2024,9,2,24.1,27.7,24.0,95
2024,9,3,0.0,33.6,25.0,76
2024,9,4,-1.0,32.8,26.0,80
2024,9,5,5.0,29.8,25.8,94
2024,9,6,0.7,34.0,25.7,82
2024,9,7,-1.0,31.8,25.7,84
2024,9,8,4.6,29.2,24.6,90
2024,9,9,-1.0,32.4,25.2,85
2024,9,10,-1.0,35.8,25.8,79
2024,9,11,0.0,34.6,25.8,80
2024,9,12,2.1,32.5,24.8,87
2024,9,13,-1.0,33.2,25.5,81
2024,9,14,1.4,33.6,26.3,81
2024,9,15,3.8,29.6,23.8,88
2024,9,16,41.2,27.4,24.0,91
2024,9,17,18.3,26.2,24.5,97
2024,9,18,0.2,32.6,25.0,86
2024,9,19,1.6,33.4,25.2,83
2024,9,20,1.2,31.4,25.2,86
2024,9,21,0.1,29.3,24.9,89
2024,9,22,-1.0,31.5,25.8,82
2024,9,23,0.0,34.6,25.8,78
2024,9,24,0.0,36.4,25.6,76
2024,9,25,0.0,35.2,27.0,76
2024,9,26,0.1,36.3,25.3,76
2024,9,27,-1.0,28.2,25.0,89
2024,9,28,9.2,30.0,25.2,89
2024,9,29,51.6,28.4,23.6,93
2024,9,30,5.8,27.6,24.0,87
2024,10,1,0.0,30.2,25.8,75
2024,10,2,0.0,31.8,25.2,78
2024,10,3,0.0,34.0,25.8,83
2024,10,4,11.6,33.0,25.0,83
2024,10,5,-1.0,33.5,24.2,82
2024,10,6,1.2,33.5,23.2,79
2024,10,7,0.0,33.9,24.0,79
2024,10,8,0.0,35.1,24.4,75
2024,10,9,62.6,33.0,24.2,84
2024,10,10,2.4,29.2,24.2,90
2024,10,11,0.0,32.4,25.0,83
2024,10,12,5.4,30.0,24.2,93
2024,10,13,0.1,29.3,24.4,91
2024,10,14,0.4,30.4,24.4,88
2024,10,15,0.0,29.8,23.8,86
2024,10,16,0.0,32.8,22.0,77
2024,10,17,0.0,32.6,24.4,74
2024,10,18,0.4,31.2,25.0,83
2024,10,19,2.0,33.6,25.1,81
2024,10,20,1.4,30.6,25.0,89
2024,10,21,3.9,32.8,25.2,82
2024,10,22,65.1,31.2,25.3,89
2024,10,23,47.8,29.7,25.4,92
2024,10,24,9.5,28.6,25.2,95
2024,10,25,0.0,31.4,24.2,81
2024,10,26,0.0,34.9,24.4,78
2024,10,27,0.0,33.7,25.0,81
2024,10,28,-1.0,32.2,24.6,80
2024,10,29,47.8,26.7,25.0,91
2024,10,30,13.0,26.8,24.4,95
2024,10,31,0.0,33.0,24.2,84
2024,11,1,0.0,33.0,25.2,84
2024,11,2,0.0,33.2,23.4,79
2024,11,3,13.4,32.3,24.1,79
2024,11,4,38.8,30.1,24.5,93
2024,11,5,11.3,30.4,24.2,88
2024,11,6,37.0,25.6,23.7,98
2024,11,7,81.5,29.0,23.8,87
2024,11,8,0.0,33.2,25.0,78
2024,11,9,0.0,33.7,24.2,80
2024,11,10,12.9,31.7,25.2,86
2024,11,11,54.7,26.3,24.2,94
2024,11,12,0.0,31.9,24.2,88
2024,11,13,5.6,31.8,25.6,82
2024,11,14,32.7,26.7,24.1,94
2024,11,15,0.0,33.0,24.7,81
2024,11,16,-1.0,33.6,24.3,82
2024,11,17,40.3,27.2,23.8,94
2024,11,18,-1.0,28.6,24.4,92
2024,11,19,0.0,32.8,24.8,85
2024,11,20,0.0,30.2,24.5,85
2024,11,21,0.0,32.4,23.3,79
2024,11,22,0.0,30.4,22.6,80
2024,11,23,0.0,30.0,23.2,83
2024,11,24,27.9,30.2,23.6,88
2024,11,25,6.2,29.9,24.2,94
2024,11,26,2.2,28.4,23.8,91
2024,11,27,1.4,28.6,23.0,91
2024,11,28,0.8,26.8,23.3,92
2024,11,29,0.0,27.6,23.0,83
2024,11,30,0.0,26.2,22.7,88
2024,12,1,-1.0,26.2,23.1,91
2024,12,2,27.0,27.8,24.0,92
2024,12,3,82.4,28.4,23.6,92
2024,12,4,48.8,24.4,23.0,98
2024,12,5,8.8,26.0,23.4,96
2024,12,6,1.8,28.0,23.6,93
2024,12,7,2.1,28.4,24.6,93
2024,12,8,0.0,29.8,23.5,90
2024,12,9,0.0,28.2,22.8,84
2024,12,10,0.0,28.0,23.0,87
2024,12,11,0.0,28.0,23.6,87
2024,12,12,0.0,29.6,23.0,85
2024,12,13,0.0,31.4,23.3,83
2024,12,14,-1.0,29.9,22.4,87
2024,12,15,-1.0,28.0,22.5,86
2024,12,16,0.2,28.1,22.6,89
2024,12,17,-1.0,28.4,22.6,87
2024,12,18,-1.0,27.8,22.7,79
2024,12,19,-1.0,26.0,21.5,89
2024,12,20,0.5,27.3,22.2,89
2024,12,21,0.3,27.0,21.9,86
2024,12,22,0.0,27.2,22.1,84
2024,12,23,0.4,25.8,22.2,87
2024,12,24,0.7,26.4,21.6,89
2024,12,25,-1.0,28.0,23.2,82
2024,12,26,124.5,26.2,23.8,94
2024,12,27,94.5,24.2,23.2,98
2024,12,28,0.5,23.9,20.6,96
2024,12,29,-1.0,24.0,21.5,93
2024,12,30,20.8,24.8,22.4,97
2024,12,31,7.2,29.9,23.5,88
