YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2023,4,12,-1.0,29.2,19.0,86
2023,4,13,2.0,32.5,20.8,79
2023,4,14,-1.0,33.6,19.8,79
2023,4,15,19.8,33.0,17.2,83
2023,4,16,44.6,32.0,19.2,84
2023,4,17,13.0,33.0,19.0,82
2023,4,18,0.1,33.0,18.4,77
2023,4,19,0.4,34.0,20.4,80
2023,4,20,0.0,32.0,19.5,84
2023,4,21,3.2,32.5,20.0,78
2023,4,22,22.5,33.0,20.0,91
2023,4,23,0.0,32.5,19.0,78
2023,4,24,0.0,33.5,20.5,80
2023,4,25,0.0,33.5,19.5,78
2023,4,26,0.0,33.4,19.1,79
2023,4,27,0.0,33.5,18.5,77
2023,4,28,0.0,33.8,19.0,76
2023,4,29,4.3,33.6,19.4,84
2023,4,30,1.8,31.0,20.5,79
2023,5,1,1.6,32.0,20.5,84
2023,5,2,1.6,32.0,20.5,81
2023,5,3,84.3,30.8,20.0,90
2023,5,4,3.0,33.5,19.5,81
2023,5,5,22.2,32.5,21.4,84
2023,5,6,23.6,32.4,19.5,91
2023,5,7,23.4,32.7,19.5,83
2023,5,8,10.0,32.5,20.5,81
2023,5,9,0.0,33.2,18.0,80
2023,5,10,0.0,33.8,20.0,76
2023,5,11,0.8,33.6,19.2,77
2023,5,12,5.6,33.0,20.0,80
2023,5,13,5.6,31.5,19.8,85
2023,5,14,21.8,33.3,20.5,81
2023,5,15,45.4,32.0,20.5,87
2023,5,16,67.0,32.5,18.0,92
2023,5,17,1.0,32.0,19.3,82
2023,5,18,11.4,32.4,20.0,88
2023,5,19,13.2,30.6,20.4,87
2023,5,20,5.6,28.0,20.0,91
2023,5,21,25.0,30.2,19.5,90
2023,5,22,1.2,31.5,20.4,84
2023,5,23,0.0,32.6,21.0,78
2023,5,24,30.8,31.6,20.0,85
2023,5,25,2.6,28.5,19.4,89
2023,5,26,0.0,31.5,20.5,83
2023,5,27,1.0,29.5,19.5,89
2023,5,28,19.8,26.5,19.7,89
2023,5,29,3.4,28.0,19.0,88
2023,5,30,0.0,30.1,20.8,86
2023,5,31,27.2,29.5,19.5,88
2023,6,1,14.6,30.0,19.0,86
2023,6,2,0.0,31.5,19.5,83
2023,6,3,0.0,32.6,19.8,86
2023,6,4,9.6,30.5,19.8,88
2023,6,5,12.0,29.5,19.8,85
2023,6,6,6.8,30.5,20.0,90
2023,6,7,1.6,29.5,19.6,87
2023,6,8,7.0,29.0,20.2,86
2023,6,9,5.0,28.5,20.8,93
2023,6,10,13.2,30.0,19.2,89
2023,6,11,0.0,32.0,20.0,80
2023,6,12,4.8,32.5,20.5,83
2023,6,13,9.4,32.5,20.2,84
2023,6,14,13.6,31.0,20.0,88
2023,6,15,9.2,30.0,20.0,83
2023,6,16,22.9,32.5,19.0,83
2023,6,17,0.2,32.0,19.5,86
2023,6,18,13.4,29.0,19.0,84
2023,6,19,31.4,31.2,20.0,86
2023,6,20,55.6,30.5,19.8,86
2023,6,21,33.8,30.5,19.0,86
2023,6,22,5.2,30.0,20.0,86
2023,6,23,22.6,30.6,19.1,90
2023,6,24,-1.0,32.0,20.0,84
2023,6,25,29.0,28.6,20.0,91
2023,6,26,30.4,29.2,19.5,93
2023,6,27,9.6,30.0,20.0,93
2023,6,28,1.0,30.6,19.8,89
2023,6,29,1.8,30.0,19.0,86
2023,6,30,21.6,32.0,20.8,84
2023,7,1,1.0,31.8,19.7,84
2023,7,2,1.2,32.0,19.5,81
2023,7,3,0.1,28.0,20.0,87
2023,7,4,12.1,31.8,21.0,83
2023,7,5,0.6,32.6,20.6,84
2023,7,6,1.0,31.5,20.0,79
2023,7,7,0.0,33.5,19.8,81
2023,7,8,3.6,31.5,20.6,82
2023,7,9,3.6,30.1,19.5,86
2023,7,10,0.0,32.5,21.0,80
2023,7,11,30.8,30.0,20.8,89
2023,7,12,35.5,27.8,20.4,93
2023,7,13,5.2,27.5,20.2,93
2023,7,14,1.0,29.0,19.0,85
2023,7,15,0.0,29.5,19.2,85
2023,7,16,35.8,26.0,19.0,93
2023,7,17,1.0,29.5,21.0,85
2023,7,18,5.7,26.5,20.0,89
2023,7,19,2.6,26.6,20.0,89
2023,7,20,16.0,29.0,19.5,87
2023,7,21,34.8,29.5,20.2,89
2023,7,22,40.3,26.8,20.1,90
2023,7,23,-1.0,28.8,20.4,89
2023,7,24,2.2,27.5,20.0,88
2023,7,25,-1.0,28.0,19.5,88
2023,7,26,0.0,28.5,20.0,83
2023,7,27,8.2,26.8,19.8,88
2023,7,28,3.6,27.4,19.4,91
2023,7,29,3.6,30.0,19.8,87
2023,7,30,2.2,30.2,19.2,88
2023,7,31,0.0,31.0,20.0,84
2023,8,1,0.0,30.5,18.5,82
2023,8,2,0.0,31.0,18.0,83
2023,8,3,5.8,31.2,18.6,85
2023,8,4,1.0,33.4,19.5,80
2023,8,5,0.0,33.0,19.2,79
2023,8,6,0.0,32.0,18.8,78
2023,8,7,0.0,31.0,19.8,83
2023,8,8,0.0,30.5,20.0,79
2023,8,9,1.4,30.5,20.2,84
2023,8,10,7.4,27.0,19.7,87
2023,8,11,8.1,28.0,20.2,86
2023,8,12,17.5,28.4,20.0,94
2023,8,13,7.9,29.6,20.5,89
2023,8,14,0.2,30.5,20.0,86
2023,8,15,2.0,28.5,21.0,90
2023,8,16,12.4,28.0,20.8,90
2023,8,17,29.2,27.5,19.1,93
2023,8,18,6.2,29.6,20.1,87
2023,8,19,28.0,29.5,19.4,86
2023,8,20,2.4,30.4,20.2,93
2023,8,21,0.4,30.5,20.0,89
2023,8,22,10.5,29.4,20.5,89
2023,8,23,57.0,28.5,19.8,88
2023,8,24,6.4,30.0,19.2,86
2023,8,25,2.6,30.5,20.0,89
2023,8,26,12.9,28.5,19.6,92
2023,8,27,55.0,29.6,20.8,91
2023,8,28,26.5,27.0,20.5,93
2023,8,29,-1.0,29.0,18.5,89
2023,8,30,0.0,29.0,18.2,88
2023,8,31,0.8,30.6,19.5,89
2023,9,1,19.6,31.2,20.2,88
2023,9,2,14.8,29.5,20.0,85
2023,9,3,1.0,31.0,20.1,84
2023,9,4,0.2,32.4,19.8,85
2023,9,5,2.0,32.8,20.5,82
2023,9,6,1.6,31.0,20.2,84
2023,9,7,7.8,32.5,19.8,81
2023,9,8,2.4,30.0,19.5,86
2023,9,9,22.2,32.5,21.0,84
2023,9,10,28.0,29.0,19.0,91
2023,9,11,0.0,30.8,19.8,88
2023,9,12,3.2,30.5,20.0,91
2023,9,13,7.5,30.5,20.0,91
2023,9,14,25.4,29.0,19.5,94
2023,9,15,22.0,31.0,19.2,89
2023,9,16,1.6,30.0,20.2,87
2023,9,17,1.0,32.8,20.0,84
2023,9,18,0.2,31.5,18.5,82
2023,9,19,0.8,32.0,21.0,84
2023,9,20,15.6,31.5,19.5,86
2023,9,21,42.4,29.2,19.3,96
2023,9,22,12.0,29.4,20.0,94
2023,9,23,5.0,28.2,19.5,95
2023,9,24,8.0,29.5,24.5,93
2023,9,25,-1.0,31.0,20.4,85
2023,9,26,0.0,29.5,20.0,86
2023,9,27,6.2,27.0,19.8,92
2023,9,28,38.6,28.2,20.4,95
2023,9,29,3.5,28.5,20.8,93
2023,9,30,9.6,28.0,20.2,93
2023,10,1,19.9,27.0,19.4,92
2023,10,2,25.4,30.5,19.6,87
2023,10,3,3.8,31.0,19.5,87
2023,10,4,0.0,33.0,17.0,82
2023,10,5,0.0,33.1,18.2,84
2023,10,6,1.0,32.0,19.5,85
2023,10,7,0.0,31.0,20.0,84
2023,10,8,2.0,31.5,20.0,85
2023,10,9,45.4,32.5,20.0,85
2023,10,10,1.8,29.5,20.4,88
2023,10,11,26.0,28.5,20.5,92
2023,10,12,8.1,31.0,20.0,85
2023,10,13,6.6,28.5,20.5,86
2023,10,14,38.2,30.5,19.6,86
2023,10,15,32.5,33.0,20.0,79
2023,10,16,8.8,32.0,20.0,83
2023,10,17,0.2,31.0,19.0,87
2023,10,18,0.0,33.5,19.5,80
2023,10,19,28.2,33.4,19.5,81
2023,10,20,3.2,33.0,19.8,82
2023,10,21,2.4,31.0,18.5,87
2023,10,22,10.6,32.0,19.0,93
2023,10,23,4.0,33.0,18.5,83
2023,10,24,2.6,33.0,20.0,84
2023,10,25,20.6,30.5,20.2,86
2023,10,26,-1.0,28.2,19.2,91
2023,10,27,0.0,30.5,18.0,84
2023,10,28,0.0,33.2,20.0,84
2023,10,29,-1.0,32.5,19.6,-999
2023,10,30,19.6,33.0,20.3,-999
2023,10,31,0.0,31.7,20.8,-999
2023,11,1,20.4,33.8,19.5,80
2023,11,2,0.0,32.8,19.7,83
2023,11,3,2.0,31.0,19.5,86
2023,11,4,0.4,31.5,20.0,83
2023,11,5,-1.0,33.0,19.5,82
2023,11,6,0.0,34.0,21.0,81
2023,11,7,10.8,33.8,20.8,79
2023,11,8,0.0,29.5,20.0,86
2023,11,9,0.0,33.0,18.0,79
2023,11,10,0.0,34.0,20.0,79
2023,11,11,0.8,34.0,18.0,80
2023,11,12,0.0,33.6,18.2,81
2023,11,13,-1.0,34.1,18.2,76
2023,11,14,0.0,35.0,19.2,79
2023,11,15,0.2,32.5,19.5,80
2023,11,16,3.4,28.2,20.0,93
2023,11,17,0.0,29.5,20.9,86
2023,11,18,0.0,29.5,20.8,85
2023,11,19,14.0,30.0,20.9,87
2023,11,20,1.4,30.2,21.0,92
2023,11,21,29.2,29.0,20.1,91
2023,11,22,0.2,33.0,20.5,82
2023,11,23,5.4,31.0,20.0,82
2023,11,24,3.8,30.0,16.5,93
2023,11,25,1.8,32.5,18.0,82
2023,11,26,0.0,32.8,20.5,81
2023,11,27,-1.0,31.5,19.0,84
2023,11,28,1.0,30.0,20.3,86
2023,11,29,24.0,30.0,20.1,92
2023,11,30,0.4,32.0,19.0,86
2023,12,1,-1.0,31.0,19.0,84
2023,12,2,13.4,32.5,20.5,84
2023,12,3,0.0,29.5,18.6,86
2023,12,4,0.4,32.4,19.0,88
2023,12,5,13.6,33.0,20.0,83
2023,12,6,0.4,30.5,19.5,86
2023,12,7,1.2,30.5,19.5,89
2023,12,8,8.2,32.0,20.0,83
2023,12,9,0.0,32.5,19.0,79
2023,12,10,0.2,33.2,19.5,80
2023,12,11,0.0,32.5,17.5,74
2023,12,12,0.0,32.6,19.5,78
2023,12,13,0.6,30.0,18.5,86
2023,12,14,0.0,31.5,18.0,86
2023,12,15,0.0,31.5,16.8,81
2023,12,16,1.4,33.0,19.2,80
2023,12,17,0.8,29.0,21.2,89
2023,12,18,7.0,24.5,20.0,96
2023,12,19,12.4,30.5,21.5,87
2023,12,20,0.0,33.0,18.0,80
2023,12,21,0.0,32.0,19.0,80
2023,12,22,13.0,29.0,19.0,92
2023,12,23,1.0,32.0,19.0,82
2023,12,24,2.2,30.2,21.0,87
2023,12,25,32.2,24.2,20.0,97
2023,12,26,2.2,30.8,20.8,89
2023,12,27,8.4,30.5,20.0,90
2023,12,28,0.2,31.8,18.2,83
2023,12,29,2.2,31.8,19.2,84
2023,12,30,3.6,32.8,19.0,87
2023,12,31,0.0,33.0,19.6,81
