YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2022,2,27,24.2,28.5,19.2,84
2022,2,28,3.6,31.8,18.6,81
2022,3,1,2.3,27.0,18.1,89
2022,3,2,1.5,32.4,19.8,83
2022,3,3,3.0,30.0,18.0,82
2022,3,4,0.0,33.5,19.0,75
2022,3,5,33.5,31.6,19.8,92
2022,3,6,4.8,28.0,19.6,85
2022,3,7,23.2,32.0,19.8,84
2022,3,8,0.5,30.5,19.6,86
2022,3,9,8.0,32.0,19.0,83
2022,3,10,0.0,31.5,19.6,81
2022,3,11,0.6,32.8,19.5,79
2022,3,12,16.8,32.5,19.0,81
2022,3,13,0.0,33.0,19.8,77
2022,3,14,2.5,32.0,19.9,81
2022,3,15,9.1,33.0,19.7,83
2022,3,16,18.9,31.8,18.5,94
2022,3,17,0.3,29.4,19.8,89
2022,3,18,0.0,32.5,18.4,77
2022,3,19,0.0,32.6,18.5,77
2022,3,20,0.6,29.5,19.7,84
2022,3,21,1.1,27.5,18.4,92
2022,3,22,0.0,33.0,19.4,80
2022,3,23,0.0,31.9,17.0,77
2022,3,24,0.0,30.0,19.0,82
2022,3,25,0.0,31.5,17.8,78
2022,3,26,31.0,29.0,19.0,85
2022,3,27,6.0,26.0,18.7,92
2022,3,28,3.8,31.0,20.8,82
2022,3,29,0.0,32.0,17.0,76
2022,3,30,0.0,32.5,18.8,74
2022,3,31,4.0,33.0,19.0,78
2022,4,1,3.3,32.0,18.5,85
2022,4,2,34.2,31.8,19.5,83
2022,4,3,0.0,31.5,19.8,79
2022,4,4,1.0,33.0,19.6,78
2022,4,5,34.9,26.6,19.8,92
2022,4,6,18.0,24.0,18.7,94
2022,4,7,32.8,29.0,19.0,89
2022,4,8,24.8,25.0,20.0,95
2022,4,9,0.6,26.5,19.8,89
2022,4,10,-1.0,28.8,20.5,84
2022,4,11,64.0,25.5,19.0,94
2022,4,12,2.3,26.4,19.5,94
2022,4,13,-1.0,28.0,18.0,85
2022,4,14,31.4,28.0,18.0,93
2022,4,15,6.2,29.0,19.0,88
2022,4,16,15.8,31.0,19.5,80
2022,4,17,14.6,29.8,18.0,89
2022,4,18,3.0,31.5,19.8,85
2022,4,19,6.1,30.5,19.9,89
2022,4,20,-1.0,32.0,19.2,81
2022,4,21,4.2,33.5,19.0,79
2022,4,22,0.0,31.5,18.6,77
2022,4,23,0.0,31.5,18.0,77
2022,4,24,0.0,32.0,18.4,80
2022,4,25,4.5,32.3,20.0,86
2022,4,26,4.4,31.0,20.4,90
2022,4,27,16.6,32.0,20.0,85
2022,4,28,6.6,31.0,19.5,84
2022,4,29,-1.0,30.0,19.5,82
2022,4,30,0.8,30.5,18.0,85
2022,5,1,8.4,30.0,18.0,82
2022,5,2,0.8,27.5,19.5,88
2022,5,3,0.6,29.0,19.0,83
2022,5,4,18.8,25.5,18.5,90
2022,5,5,13.0,29.5,18.5,88
2022,5,6,0.5,32.0,18.5,80
2022,5,7,3.0,32.0,20.0,79
2022,5,8,19.0,29.5,20.0,82
2022,5,9,0.4,29.0,20.8,83
2022,5,10,0.0,29.5,20.0,81
2022,5,11,0.0,33.0,20.0,77
2022,5,12,0.0,31.5,20.0,79
2022,5,13,25.0,29.5,19.8,84
2022,5,14,62.2,32.0,19.0,80
2022,5,15,0.0,29.5,19.7,83
2022,5,16,1.8,32.0,20.2,81
2022,5,17,1.6,32.8,21.0,80
2022,5,18,0.0,32.4,20.0,78
2022,5,19,1.2,29.2,19.2,78
2022,5,20,1.5,32.6,21.5,80
2022,5,21,6.3,31.5,19.2,87
2022,5,22,5.2,32.0,19.8,81
2022,5,23,2.5,32.4,19.7,84
2022,5,24,0.0,29.0,18.1,85
2022,5,25,0.0,29.8,19.2,88
2022,5,26,11.0,29.2,19.7,84
2022,5,27,8.2,28.3,19.0,90
2022,5,28,3.1,30.0,17.4,86
2022,5,29,7.1,30.6,19.4,84
2022,5,30,3.2,26.6,18.0,90
2022,5,31,0.0,32.2,20.5,80
2022,6,1,4.5,33.5,20.5,81
2022,6,2,15.4,32.0,19.0,80
2022,6,3,20.2,31.0,18.9,80
2022,6,4,94.8,25.2,18.5,92
2022,6,5,46.0,29.5,17.8,92
2022,6,6,0.0,31.2,20.5,81
2022,6,7,10.3,29.5,19.8,86
2022,6,8,4.2,31.0,19.2,85
2022,6,9,0.0,31.5,19.2,82
2022,6,10,8.8,31.5,19.5,79
2022,6,11,0.0,31.5,19.8,77
2022,6,12,12.6,32.8,19.4,80
2022,6,13,5.6,32.6,19.8,79
2022,6,14,1.2,30.5,18.0,82
2022,6,15,0.0,32.0,18.5,73
2022,6,16,2.0,29.8,20.2,87
2022,6,17,0.0,32.5,20.2,77
2022,6,18,0.0,32.0,20.0,77
2022,6,19,3.8,31.0,19.5,81
2022,6,20,27.5,29.3,18.5,83
2022,6,21,11.8,32.8,18.9,89
2022,6,22,6.6,28.0,20.0,84
2022,6,23,1.0,32.2,18.9,80
2022,6,24,0.0,32.5,18.6,76
2022,6,25,0.0,31.5,19.5,81
2022,6,26,51.2,30.5,19.2,82
2022,6,27,2.3,31.0,20.5,86
2022,6,28,7.8,29.5,20.5,84
2022,6,29,1.6,29.0,20.2,84
2022,6,30,0.0,31.7,20.0,82
2022,7,1,34.0,32.2,19.5,80
2022,7,2,0.0,27.0,19.0,86
2022,7,3,0.0,30.5,18.5,82
2022,7,4,28.3,29.2,20.0,84
2022,7,5,9.6,30.6,19.8,88
2022,7,6,3.1,29.0,20.0,93
2022,7,7,17.0,29.5,19.6,85
2022,7,8,46.0,29.5,19.5,85
2022,7,9,0.7,29.0,20.0,85
2022,7,10,12.0,28.0,20.2,87
2022,7,11,10.7,29.6,19.8,88
2022,7,12,8.6,30.5,18.8,89
2022,7,13,8.8,32.0,18.8,81
2022,7,14,37.3,31.5,20.3,83
2022,7,15,9.0,29.5,20.2,93
2022,7,16,8.1,29.4,19.8,89
2022,7,17,9.6,31.5,20.0,86
2022,7,18,21.0,29.0,19.8,89
2022,7,19,8.6,31.0,19.0,82
2022,7,20,0.0,30.5,19.2,83
2022,7,21,-1.0,32.3,19.0,80
2022,7,22,1.0,31.0,20.5,85
2022,7,23,68.6,31.5,19.0,81
2022,7,24,-1.0,29.0,19.2,84
2022,7,25,11.2,29.5,20.0,85
2022,7,26,29.6,31.5,20.0,81
2022,7,27,0.6,31.0,20.0,81
2022,7,28,2.0,30.0,19.2,84
2022,7,29,0.0,30.5,20.0,83
2022,7,30,4.2,31.5,20.0,79
2022,7,31,2.2,28.0,19.3,87
2022,8,1,0.0,31.4,18.5,82
2022,8,2,5.8,30.5,19.0,79
2022,8,3,54.6,31.5,20.5,80
2022,8,4,17.4,32.5,19.2,81
2022,8,5,8.2,31.0,19.0,84
2022,8,6,12.0,32.0,20.0,79
2022,8,7,53.8,28.5,18.8,88
2022,8,8,9.6,28.8,18.5,92
2022,8,9,0.0,29.5,19.2,80
2022,8,10,0.0,30.5,17.4,83
2022,8,11,22.1,32.3,19.4,89
2022,8,12,12.0,32.0,18.6,83
2022,8,13,3.5,30.3,19.6,90
2022,8,14,4.2,30.5,19.5,84
2022,8,15,0.0,28.2,20.2,90
2022,8,16,4.6,30.8,18.9,93
2022,8,17,0.3,29.0,19.0,87
2022,8,18,2.1,27.5,19.5,90
2022,8,19,4.0,30.5,20.0,82
2022,8,20,49.4,30.0,19.8,84
2022,8,21,4.0,30.0,20.0,82
2022,8,22,20.6,31.5,19.5,86
2022,8,23,0.4,29.5,19.8,85
2022,8,24,11.0,32.5,18.4,80
2022,8,25,-1.0,31.8,19.0,87
2022,8,26,22.6,31.0,18.1,88
2022,8,27,0.0,31.0,19.0,80
2022,8,28,0.0,32.0,18.8,79
2022,8,29,5.6,32.8,19.0,79
2022,8,30,0.0,33.0,20.8,78
2022,8,31,15.1,32.1,18.7,81
2022,9,1,23.4,32.0,19.5,85
2022,9,2,0.0,31.8,20.0,81
2022,9,3,14.4,32.0,20.0,83
2022,9,4,23.0,30.5,18.8,85
2022,9,5,14.5,29.0,19.5,95
2022,9,6,0.6,31.0,18.5,83
2022,9,7,-1.0,30.5,18.6,83
2022,9,8,52.8,32.4,20.1,89
2022,9,9,0.2,30.5,19.0,82
2022,9,10,0.0,32.0,18.5,76
2022,9,11,0.0,31.0,18.5,81
2022,9,12,0.0,31.0,19.5,78
2022,9,13,6.0,32.0,19.6,81
2022,9,14,30.2,31.5,19.0,82
2022,9,15,38.5,28.8,19.6,91
2022,9,16,20.2,29.0,17.4,88
2022,9,17,0.8,32.0,18.6,79
2022,9,18,0.4,32.2,20.2,79
2022,9,19,0.0,32.4,19.0,78
2022,9,20,4.4,32.0,18.5,80
2022,9,21,5.6,30.5,20.0,81
2022,9,22,0.0,32.5,19.0,79
2022,9,23,0.0,29.0,19.5,83
2022,9,24,21.4,28.8,19.9,88
2022,9,25,5.5,27.7,18.0,90
2022,9,26,2.9,29.0,19.0,89
2022,9,27,34.1,30.8,19.5,85
2022,9,28,2.0,29.5,19.3,88
2022,9,29,2.0,31.5,19.0,81
2022,9,30,2.8,33.0,19.0,77
2022,10,1,5.8,32.5,19.5,78
2022,10,2,9.0,31.5,18.0,82
2022,10,3,0.0,31.0,18.5,84
2022,10,4,0.0,33.0,18.8,78
2022,10,5,2.7,32.5,19.0,82
2022,10,6,1.0,30.5,18.0,82
2022,10,7,0.0,33.0,19.5,78
2022,10,8,0.0,31.5,20.8,81
2022,10,9,4.5,32.0,18.5,84
2022,10,10,10.2,30.6,20.0,83
2022,10,11,2.8,31.0,20.0,83
2022,10,12,12.6,30.6,19.0,87
2022,10,13,2.6,31.0,19.5,83
2022,10,14,21.2,30.0,18.0,89
2022,10,15,27.0,28.5,19.5,91
2022,10,16,76.6,28.2,19.2,95
2022,10,17,56.2,28.0,19.0,94
2022,10,18,15.8,29.5,19.6,86
2022,10,19,65.2,32.0,19.0,82
2022,10,20,4.5,31.0,18.5,86
2022,10,21,0.0,32.0,19.2,84
2022,10,22,0.5,32.4,20.2,81
2022,10,23,0.2,29.4,19.5,87
2022,10,24,19.6,31.0,20.0,85
2022,10,25,0.7,30.0,19.4,85
2022,10,26,0.2,29.2,19.5,89
2022,10,27,0.2,28.5,19.6,88
2022,10,28,13.2,23.0,19.0,96
2022,10,29,4.7,26.5,20.5,90
2022,10,30,0.0,31.5,18.0,80
2022,10,31,2.0,32.2,18.0,83
2022,11,1,0.4,30.0,20.5,84
2022,11,2,16.9,30.5,19.2,80
2022,11,3,2.5,25.0,18.8,94
2022,11,4,0.8,32.4,18.5,82
2022,11,5,12.0,32.0,19.1,80
2022,11,6,0.0,33.0,18.2,78
2022,11,7,2.4,32.2,18.2,86
2022,11,8,0.0,33.2,20.0,81
2022,11,9,6.2,29.5,19.8,87
2022,11,10,5.8,30.4,18.5,81
2022,11,11,10.2,30.6,18.6,89
2022,11,12,1.6,31.0,17.4,79
2022,11,13,5.8,33.4,18.5,79
2022,11,14,0.0,31.8,17.5,84
2022,11,15,0.0,33.5,19.0,79
2022,11,16,15.4,30.5,19.4,85
2022,11,17,1.6,28.0,20.0,86
2022,11,18,0.2,29.4,19.9,86
2022,11,19,-1.0,29.0,19.8,87
2022,11,20,0.0,30.2,20.0,83
2022,11,21,0.7,29.8,20.5,84
2022,11,22,0.0,32.5,19.5,81
2022,11,23,1.3,33.0,19.0,78
2022,11,24,3.2,28.0,19.0,84
2022,11,25,0.0,30.5,18.5,82
2022,11,26,0.0,32.5,16.5,79
2022,11,27,0.0,32.5,18.5,82
2022,11,28,0.2,34.0,19.0,78
2022,11,29,3.8,29.8,19.0,86
2022,11,30,17.4,29.0,19.5,84
2022,12,1,0.6,29.0,19.5,88
2022,12,2,-1.0,31.0,17.5,83
2022,12,3,0.0,32.0,18.5,80
2022,12,4,8.2,28.5,19.0,86
2022,12,5,2.4,26.0,17.5,90
2022,12,6,0.0,31.8,19.8,78
2022,12,7,-1.0,32.5,19.0,78
2022,12,8,6.0,29.5,19.5,86
2022,12,9,25.0,29.0,19.6,91
2022,12,10,4.0,26.0,17.3,91
2022,12,11,0.6,30.4,19.0,85
2022,12,12,1.2,31.7,20.5,82
2022,12,13,3.0,31.7,20.0,80
2022,12,14,4.8,27.5,18.5,87
2022,12,15,0.0,30.5,19.2,81
2022,12,16,0.4,28.5,18.8,85
2022,12,17,4.6,30.5,18.8,85
2022,12,18,8.2,31.0,18.5,82
2022,12,19,0.0,28.5,18.0,86
2022,12,20,8.4,29.5,19.0,88
2022,12,21,8.8,30.0,20.0,93
2022,12,22,0.0,30.6,21.0,81
2022,12,23,35.2,32.0,21.0,84
2022,12,24,53.6,29.0,20.0,85
2022,12,25,58.4,29.0,19.0,88
2022,12,26,9.4,24.5,19.0,93
2022,12,27,46.0,27.0,18.8,94
2022,12,28,-1.0,28.0,18.0,83
2022,12,29,3.8,32.0,19.9,82
2022,12,30,0.2,32.4,18.0,79
2022,12,31,15.6,31.5,18.5,83
