YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2024,4,12,0.0,35.2,18.0,70
2024,4,13,0.0,33.8,17.8,76
2024,4,14,0.0,32.0,17.5,78
2024,4,15,0.0,34.5,20.0,70
2024,4,16,0.0,35.0,20.0,73
2024,4,17,0.0,35.5,18.8,70
2024,4,18,0.0,36.0,19.0,68
2024,4,19,0.0,35.3,16.5,69
2024,4,20,0.0,34.2,19.0,71
2024,4,21,0.3,31.0,20.0,82
2024,4,22,0.0,35.5,22.0,66
2024,4,23,-1.0,34.0,21.5,72
2024,4,24,0.0,34.5,18.3,72
2024,4,25,0.0,37.5,22.0,63
2024,4,26,0.0,35.8,21.0,67
2024,4,27,-1.0,36.0,20.0,62
2024,4,28,0.0,35.0,18.2,70
2024,4,29,2.0,32.0,21.0,76
2024,4,30,13.6,32.5,20.2,83
2024,5,1,0.2,34.0,19.8,78
2024,5,2,-1.0,35.5,19.0,70
2024,5,3,0.0,35.2,20.0,69
2024,5,4,-1.0,35.2,19.2,71
2024,5,5,0.0,35.5,22.0,68
2024,5,6,-1.0,34.2,20.4,71
2024,5,7,0.0,35.5,21.5,68
2024,5,8,3.2,35.0,20.5,74
2024,5,9,22.2,34.0,21.5,77
2024,5,10,0.0,32.6,20.0,75
2024,5,11,0.0,33.5,19.8,77
2024,5,12,0.0,32.0,20.0,74
2024,5,13,0.0,34.8,19.4,69
2024,5,14,8.2,35.8,19.5,72
2024,5,15,0.0,35.4,21.0,67
2024,5,16,0.2,35.0,19.8,76
2024,5,17,0.0,36.2,21.4,69
2024,5,18,50.4,36.4,20.6,68
2024,5,19,0.2,35.2,20.6,71
2024,5,20,0.0,36.0,20.5,71
2024,5,21,-1.0,35.4,21.5,70
2024,5,22,1.2,34.0,21.8,74
2024,5,23,-1.0,34.0,22.0,72
2024,5,24,15.8,31.9,21.2,82
2024,5,25,-1.0,32.8,22.0,78
2024,5,26,58.1,33.4,21.0,82
2024,5,27,4.1,32.5,21.5,82
2024,5,28,6.4,33.5,20.5,79
2024,5,29,9.2,34.0,20.7,80
2024,5,30,-1.0,33.8,20.5,75
2024,5,31,0.6,34.1,22.0,76
2024,6,1,1.4,33.0,21.0,81
2024,6,2,0.0,34.5,21.0,75
2024,6,3,-1.0,33.0,21.0,76
2024,6,4,2.8,33.8,22.0,80
2024,6,5,4.3,31.5,19.9,82
2024,6,6,18.3,32.1,20.6,79
2024,6,7,55.8,33.4,21.2,77
2024,6,8,17.5,33.5,19.5,82
2024,6,9,6.0,33.5,20.1,82
2024,6,10,0.0,28.5,19.6,92
2024,6,11,52.0,33.5,20.5,82
2024,6,12,1.0,33.0,20.5,84
2024,6,13,8.3,31.8,21.0,91
2024,6,14,30.7,32.4,21.0,83
2024,6,15,7.7,31.6,20.0,85
2024,6,16,59.8,31.8,20.5,87
2024,6,17,3.3,30.2,20.8,90
2024,6,18,34.8,33.0,20.2,82
2024,6,19,0.9,31.6,21.3,83
2024,6,20,31.1,26.8,20.2,93
2024,6,21,18.3,31.7,19.8,80
2024,6,22,12.8,30.8,18.7,89
2024,6,23,0.6,32.0,20.0,82
2024,6,24,6.8,32.5,20.5,82
2024,6,25,0.4,33.2,21.0,79
2024,6,26,5.4,29.0,19.9,89
2024,6,27,-1.0,33.4,19.4,75
2024,6,28,0.0,34.2,21.0,73
2024,6,29,0.0,32.5,19.5,79
2024,6,30,2.3,31.4,20.0,85
2024,7,1,5.4,30.2,20.9,86
2024,7,2,11.2,32.5,20.8,81
2024,7,3,24.0,33.0,19.3,81
2024,7,4,12.9,29.8,19.0,92
2024,7,5,8.8,32.2,20.8,84
2024,7,6,27.2,33.0,19.8,86
2024,7,7,5.4,33.2,20.8,82
2024,7,8,11.0,26.0,19.6,90
2024,7,9,20.0,31.5,19.4,83
2024,7,10,64.6,32.0,19.9,83
2024,7,11,46.9,31.2,20.4,90
2024,7,12,65.6,31.5,19.2,86
2024,7,13,30.6,26.3,20.0,90
2024,7,14,7.6,29.0,20.0,93
2024,7,15,5.1,29.5,20.4,85
2024,7,16,0.0,28.0,20.5,89
2024,7,17,30.0,26.0,20.8,92
2024,7,18,28.0,26.2,20.6,97
2024,7,19,5.1,28.4,21.1,89
2024,7,20,11.8,29.1,20.5,93
2024,7,21,7.6,29.0,20.5,91
2024,7,22,20.7,29.5,20.8,85
2024,7,23,0.5,28.8,20.0,84
2024,7,24,0.9,30.0,21.0,81
2024,7,25,0.0,31.8,20.8,77
2024,7,26,1.8,31.8,19.7,82
2024,7,27,-1.0,28.2,19.4,87
2024,7,28,16.4,31.4,19.4,83
2024,7,29,25.0,32.5,19.6,83
2024,7,30,35.0,32.3,20.1,81
2024,7,31,5.2,32.1,19.4,85
2024,8,1,4.2,31.9,20.3,85
2024,8,2,6.9,31.2,20.2,81
2024,8,3,89.5,30.5,20.6,84
2024,8,4,33.7,29.8,20.0,88
2024,8,5,8.0,28.8,19.8,86
2024,8,6,0.0,32.2,20.4,81
2024,8,7,-1.0,33.2,20.8,79
2024,8,8,1.7,32.9,21.2,77
2024,8,9,21.0,31.3,19.4,81
2024,8,10,0.4,30.8,21.4,81
2024,8,11,29.0,32.5,21.0,82
2024,8,12,12.0,32.0,19.5,83
2024,8,13,5.0,32.5,20.0,82
2024,8,14,-1.0,32.2,21.5,82
2024,8,15,0.0,33.7,20.9,81
2024,8,16,0.0,33.5,20.0,78
2024,8,17,0.2,33.0,20.0,84
2024,8,18,0.0,33.8,20.8,81
2024,8,19,63.0,34.1,20.3,79
2024,8,20,6.6,33.8,20.5,82
2024,8,21,8.8,33.0,20.0,79
2024,8,22,0.0,32.5,19.6,79
2024,8,23,8.6,32.2,20.8,78
2024,8,24,63.9,31.8,19.5,83
2024,8,25,74.6,30.7,20.0,86
2024,8,26,0.0,31.2,21.0,83
2024,8,27,1.4,31.0,21.0,84
2024,8,28,17.0,31.0,20.5,81
2024,8,29,3.4,31.0,20.6,86
2024,8,30,19.5,30.4,20.4,89
2024,8,31,0.6,29.5,20.8,86
2024,9,1,19.4,27.0,20.0,93
2024,9,2,0.0,28.2,20.5,85
2024,9,3,0.0,31.8,21.5,81
2024,9,4,2.8,30.0,19.5,86
2024,9,5,9.0,31.0,19.7,87
2024,9,6,1.2,32.3,19.3,83
2024,9,7,-1.0,33.6,19.8,77
2024,9,8,2.2,32.4,21.0,82
2024,9,9,32.1,31.0,20.8,83
2024,9,10,7.4,28.6,20.8,87
2024,9,11,3.8,30.5,21.0,82
2024,9,12,12.0,27.5,20.1,96
2024,9,13,5.8,28.2,20.2,93
2024,9,14,1.4,25.7,20.4,93
2024,9,15,-1.0,28.5,20.5,88
2024,9,16,1.4,27.8,20.8,91
2024,9,17,0.4,27.0,19.8,90
2024,9,18,0.0,29.5,20.5,83
2024,9,19,0.4,28.0,20.3,89
2024,9,20,8.6,32.5,18.0,77
2024,9,21,-1.0,33.0,20.0,82
2024,9,22,5.4,32.7,19.5,83
2024,9,23,0.3,33.0,20.8,79
2024,9,24,6.6,31.5,21.0,81
2024,9,25,3.7,32.0,21.0,84
2024,9,26,2.6,32.0,19.0,85
2024,9,27,1.0,32.0,19.7,88
2024,9,28,-1.0,31.5,21.5,81
2024,9,29,0.0,32.5,22.0,78
2024,9,30,6.2,32.2,20.0,79
2024,10,1,19.8,33.0,20.5,83
2024,10,2,0.0,33.5,20.5,78
2024,10,3,9.6,30.0,19.6,86
2024,10,4,1.4,31.2,20.5,81
2024,10,5,8.4,31.0,20.5,92
2024,10,6,35.8,30.8,19.8,94
2024,10,7,16.8,33.0,20.8,80
2024,10,8,12.6,33.0,20.8,81
2024,10,9,-1.0,33.0,19.6,78
2024,10,10,4.8,32.5,20.3,87
2024,10,11,4.3,32.6,21.4,85
2024,10,12,69.8,32.3,19.9,83
2024,10,13,23.0,33.3,21.6,80
2024,10,14,10.3,33.5,20.9,79
2024,10,15,22.8,32.8,19.8,84
2024,10,16,8.2,31.8,21.0,88
2024,10,17,29.0,33.0,20.0,82
2024,10,18,-1.0,33.0,20.5,84
2024,10,19,-1.0,32.4,20.2,83
2024,10,20,-1.0,30.8,20.5,87
2024,10,21,0.4,29.0,21.0,87
2024,10,22,0.0,27.0,21.0,90
2024,10,23,0.0,31.0,20.1,83
2024,10,24,0.0,31.2,21.0,75
2024,10,25,9.8,29.8,19.9,83
2024,10,26,-1.0,28.8,20.6,92
2024,10,27,-1.0,30.2,20.5,87
2024,10,28,0.2,32.2,21.0,86
2024,10,29,0.0,30.0,20.0,87
2024,10,30,0.0,33.4,19.4,73
2024,10,31,0.7,33.5,18.6,70
2024,11,1,14.2,33.4,18.7,78
2024,11,2,-1.0,32.6,18.4,81
2024,11,3,10.8,32.2,19.0,87
2024,11,4,7.8,31.0,18.5,90
2024,11,5,0.2,30.0,20.0,86
2024,11,6,24.2,32.0,19.8,81
2024,11,7,2.9,32.8,20.0,80
2024,11,8,0.0,33.8,19.0,74
2024,11,9,1.2,32.0,18.9,83
2024,11,10,19.0,31.8,21.0,79
2024,11,11,44.0,33.0,19.5,84
2024,11,12,55.8,33.0,20.5,87
2024,11,13,14.2,33.5,19.9,78
2024,11,14,0.0,33.4,19.0,75
2024,11,15,22.6,32.5,20.0,88
2024,11,16,-1.0,30.5,19.5,88
2024,11,17,0.0,33.0,19.0,75
2024,11,18,4.5,29.5,20.3,82
2024,11,19,5.2,27.2,20.0,93
2024,11,20,0.8,32.6,19.4,77
2024,11,21,0.0,33.0,20.2,79
2024,11,22,2.6,32.6,20.7,82
2024,11,23,-1.0,31.4,21.0,81
2024,11,24,15.4,32.0,20.5,80
2024,11,25,1.8,30.0,19.9,86
2024,11,26,1.9,31.4,20.4,77
2024,11,27,2.6,30.2,20.3,90
2024,11,28,1.0,30.6,20.5,88
2024,11,29,0.0,30.2,20.4,83
2024,11,30,87.0,33.7,20.8,77
2024,12,1,11.2,31.5,19.8,84
2024,12,2,0.0,32.0,20.4,82
2024,12,3,0.0,32.0,17.5,81
2024,12,4,0.0,33.0,19.5,73
2024,12,5,0.0,33.5,20.0,74
2024,12,6,0.0,33.2,20.4,76
2024,12,7,14.0,30.8,20.4,87
2024,12,8,11.0,29.5,21.4,89
2024,12,9,0.4,32.0,19.5,80
2024,12,10,1.0,29.5,19.8,86
2024,12,11,16.8,32.8,20.5,79
2024,12,12,-1.0,28.2,19.5,92
2024,12,13,13.6,29.0,17.0,94
2024,12,14,0.0,31.5,18.0,82
2024,12,15,0.4,31.5,20.5,73
2024,12,16,1.8,27.0,20.5,88
2024,12,17,10.2,27.0,19.6,93
2024,12,18,29.2,30.6,20.0,85
2024,12,19,5.4,30.0,20.2,95
2024,12,20,21.8,31.8,21.0,88
2024,12,21,8.0,32.4,20.8,83
2024,12,22,1.0,32.5,19.0,84
2024,12,23,3.0,31.0,21.0,83
2024,12,24,1.6,30.5,19.0,88
2024,12,25,9.6,31.0,19.4,90
2024,12,26,12.7,28.9,19.8,89
2024,12,27,-1.0,27.4,20.4,93
2024,12,28,-1.0,31.8,21.5,84
2024,12,29,0.8,33.0,20.8,82
2024,12,30,0.0,31.5,20.5,85
2024,12,31,3.2,29.8,20.6,83
