YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2022,10,18,16.9,31.5,24.9,84
2022,10,19,24.4,29.2,24.2,92
2022,10,20,32.0,26.7,24.5,95
2022,10,21,0.2,30.0,23.9,88
2022,10,22,-1.0,30.2,24.4,88
2022,10,23,0.0,31.4,24.4,85
2022,10,24,9.4,30.6,24.8,82
2022,10,25,0.0,31.2,24.2,73
2022,10,26,0.0,31.7,22.4,67
2022,10,27,0.0,31.8,25.7,71
2022,10,28,-1.0,31.0,27.2,76
2022,10,29,5.8,29.4,26.0,79
2022,10,30,1.4,29.8,25.4,86
2022,10,31,0.4,31.9,25.2,90
2022,11,1,0.0,32.1,23.3,78
2022,11,2,-1.0,30.9,24.2,81
2022,11,3,1.2,30.7,23.0,82
2022,11,4,0.7,31.2,23.3,86
2022,11,5,0.0,31.8,23.0,83
2022,11,6,0.0,31.2,24.1,81
2022,11,7,0.0,30.8,24.0,84
2022,11,8,0.0,31.1,24.0,85
2022,11,9,0.0,31.1,24.2,83
2022,11,10,0.0,32.0,23.2,83
2022,11,11,0.0,32.1,24.2,80
2022,11,12,0.0,32.6,24.5,82
2022,11,13,0.0,31.6,25.0,81
2022,11,14,0.0,35.1,24.0,67
2022,11,15,0.0,34.5,24.3,73
2022,11,16,0.0,32.7,22.5,76
2022,11,17,0.0,33.4,24.5,74
2022,11,18,0.0,34.9,23.0,63
2022,11,19,0.0,34.8,25.5,66
2022,11,20,0.0,32.6,24.9,75
2022,11,21,0.0,32.4,25.6,81
2022,11,22,0.0,32.2,24.5,81
2022,11,23,0.0,31.6,25.0,81
2022,11,24,0.0,31.9,24.5,82
2022,11,25,0.0,32.1,24.2,85
2022,11,26,0.0,32.2,23.5,80
2022,11,27,0.0,31.5,23.4,83
2022,11,28,0.0,31.4,23.7,81
2022,11,29,0.0,31.2,24.4,82
2022,11,30,0.0,33.5,24.5,74
2022,12,1,0.0,32.0,20.4,73
2022,12,2,0.0,33.1,22.5,72
2022,12,3,0.0,33.8,22.4,75
2022,12,4,0.0,31.9,23.1,78
2022,12,5,0.0,34.3,25.4,72
2022,12,6,0.0,31.9,23.4,70
2022,12,7,0.3,32.2,25.2,75
2022,12,8,-1.0,28.8,25.6,79
2022,12,9,0.0,28.1,22.4,80
2022,12,10,0.0,29.4,23.2,75
2022,12,11,0.0,30.4,21.0,78
2022,12,12,0.0,29.6,22.6,79
2022,12,13,0.0,32.7,23.4,69
2022,12,14,0.0,33.5,23.3,71
2022,12,15,0.0,32.8,24.5,68
2022,12,16,0.0,33.6,23.3,76
2022,12,17,0.0,32.4,23.8,73
2022,12,18,0.0,28.5,23.0,62
2022,12,19,0.0,30.2,23.0,63
2022,12,20,0.0,32.4,24.6,66
2022,12,21,-1.0,26.8,20.4,73
2022,12,22,0.0,30.2,21.5,65
2022,12,23,0.0,27.2,20.8,58
2022,12,24,0.0,26.9,20.3,56
2022,12,25,0.0,28.0,16.4,60
2022,12,26,0.0,28.6,17.2,66
2022,12,27,0.0,30.1,19.6,63
2022,12,28,0.0,30.7,19.7,66
2022,12,29,0.6,29.6,21.7,76
2022,12,30,0.0,28.8,24.0,66
2022,12,31,0.0,31.2,24.6,69
