YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH
2022,3,5,0.0,23.6,15.2,84
2022,3,6,0.0,26.2,16.0,84
2022,3,7,0.0,24.2,14.5,85
2022,3,8,0.0,24.4,13.7,79
2022,3,9,0.0,25.4,12.9,79
2022,3,10,0.0,23.0,14.5,81
2022,3,11,0.0,24.6,15.0,81
2022,3,12,0.0,24.0,15.0,82
2022,3,13,-1.0,24.3,16.0,84
2022,3,14,13.3,22.8,16.0,88
2022,3,15,2.7,22.6,17.8,88
2022,3,16,13.4,25.8,17.0,89
2022,3,17,1.9,25.6,15.8,88
2022,3,18,0.6,24.8,15.4,87
2022,3,19,12.2,23.6,15.0,87
2022,3,20,15.0,25.4,16.4,90
2022,3,21,0.0,25.2,16.2,81
2022,3,22,6.4,26.6,15.6,82
2022,3,23,4.6,25.8,15.5,82
2022,3,24,-1.0,25.2,16.0,81
2022,3,25,-1.0,25.2,16.0,84
2022,3,26,0.0,25.6,16.4,84
2022,3,27,0.0,26.4,16.9,82
2022,3,28,0.0,26.0,17.2,81
2022,3,29,-1.0,25.4,15.5,69
2022,3,30,0.0,25.6,17.0,71
2022,3,31,0.0,26.4,17.0,75
2022,4,1,0.4,23.6,15.5,84
2022,4,2,3.5,22.6,15.8,81
2022,4,3,4.4,23.8,15.6,86
2022,4,4,2.4,22.6,15.5,81
2022,4,5,0.0,23.6,16.0,86
2022,4,6,23.6,24.4,15.5,91
2022,4,7,15.8,24.4,15.8,93
2022,4,8,10.0,23.6,16.0,90
2022,4,9,22.8,22.4,15.0,92
2022,4,10,36.9,24.5,15.4,93
2022,4,11,0.3,24.1,15.8,88
2022,4,12,1.2,23.7,16.3,85
2022,4,13,0.0,23.4,15.4,84
2022,4,14,0.0,23.0,15.0,85
2022,4,15,0.0,25.0,16.0,77
2022,4,16,0.0,22.2,16.5,86
2022,4,17,18.2,22.3,14.7,92
2022,4,18,4.6,24.5,15.0,88
2022,4,19,0.0,24.2,15.9,82
2022,4,20,1.1,24.8,16.8,87
2022,4,21,3.6,25.2,16.6,80
2022,4,22,14.6,25.6,16.0,81
2022,4,23,0.0,25.2,16.0,82
2022,4,24,0.0,25.7,16.8,78
2022,4,25,0.0,26.7,17.0,80
2022,4,26,0.3,25.8,17.7,89
2022,4,27,2.6,25.4,16.5,91
2022,4,28,0.0,26.2,16.8,80
2022,4,29,0.0,26.2,16.8,82
2022,4,30,0.0,25.6,17.0,85
2022,5,1,0.0,25.6,16.8,82
2022,5,2,2.4,25.4,16.8,84
2022,5,3,84.1,24.5,16.5,91
2022,5,4,12.6,21.8,15.6,94
2022,5,5,0.2,23.8,16.0,91
2022,5,6,0.0,24.6,15.8,85
2022,5,7,0.0,25.6,16.5,83
2022,5,8,0.0,25.0,16.5,77
2022,5,9,0.0,24.7,16.9,79
2022,5,10,0.0,25.4,16.6,79
2022,5,11,1.7,25.4,16.7,83
2022,5,12,5.2,25.6,17.5,88
2022,5,13,0.0,25.0,18.0,89
2022,5,14,0.0,26.6,17.6,82
2022,5,15,1.8,24.0,17.0,85
2022,5,16,23.9,21.8,16.8,90
2022,5,17,17.6,24.0,16.6,93
2022,5,18,36.0,22.2,16.4,94
2022,5,19,22.2,22.0,16.2,93
2022,5,20,60.5,22.0,15.5,98
2022,5,21,3.4,21.4,15.6,96
2022,5,22,7.4,22.7,16.4,94
2022,5,23,2.0,24.0,17.0,87
2022,5,24,0.0,25.0,17.9,89
2022,5,25,0.0,24.2,17.3,90
2022,5,26,0.0,25.4,17.0,86
2022,5,27,0.0,26.4,17.2,83
2022,5,28,7.0,25.2,16.6,91
2022,5,29,2.6,23.6,17.0,86
2022,5,30,0.0,25.5,17.2,85
2022,5,31,0.0,23.5,17.5,87
2022,6,1,11.6,23.8,17.0,88
2022,6,2,7.8,24.8,17.0,90
2022,6,3,0.0,24.4,16.5,88
2022,6,4,0.0,24.8,15.8,87
2022,6,5,-1.0,24.6,17.0,81
2022,6,6,0.0,23.6,16.0,88
2022,6,7,16.0,25.0,15.0,89
2022,6,8,0.2,25.4,15.2,84
2022,6,9,10.6,25.6,16.6,84
2022,6,10,0.0,24.4,16.5,85
2022,6,11,3.2,25.4,16.5,88
2022,6,12,5.0,23.9,16.8,88
2022,6,13,0.0,24.4,17.0,78
2022,6,14,0.2,24.6,17.1,84
2022,6,15,3.5,25.6,16.8,87
2022,6,16,5.6,23.2,17.2,94
2022,6,17,0.0,25.2,17.0,83
2022,6,18,13.0,25.4,16.2,89
2022,6,19,3.3,22.9,16.0,86
2022,6,20,23.6,25.1,16.2,83
2022,6,21,3.4,24.6,16.3,89
2022,6,22,24.5,25.6,15.9,84
2022,6,23,22.5,24.2,16.2,87
2022,6,24,0.0,23.4,16.0,87
2022,6,25,13.0,23.6,16.0,89
2022,6,26,7.8,23.0,16.2,90
2022,6,27,28.3,22.8,16.0,92
2022,6,28,6.8,22.6,16.7,93
2022,6,29,2.2,19.0,16.9,95
2022,6,30,7.4,20.4,16.5,94
2022,7,1,3.2,19.4,16.0,95
2022,7,2,0.0,22.8,16.0,89
2022,7,3,0.0,23.9,16.0,80
2022,7,4,3.4,24.2,16.0,90
2022,7,5,39.7,21.4,15.7,92
2022,7,6,19.8,23.0,16.7,94
2022,7,7,5.0,23.8,17.0,91
2022,7,8,2.0,24.4,17.0,88
2022,7,9,0.0,24.6,17.4,84
2022,7,10,0.0,26.7,17.0,81
2022,7,11,6.6,25.5,16.4,84
2022,7,12,17.1,22.4,15.7,92
2022,7,13,1.0,22.8,17.0,94
2022,7,14,5.2,23.4,17.0,92
2022,7,15,9.4,24.2,17.0,95
2022,7,16,22.6,24.0,16.0,92
2022,7,17,15.2,22.6,16.0,92
2022,7,18,20.6,22.0,16.0,93
2022,7,19,-1.0,25.6,17.1,84
2022,7,20,0.0,26.4,18.2,84
2022,7,21,0.4,24.6,17.5,91
2022,7,22,3.0,25.4,17.5,87
2022,7,23,-1.0,25.8,17.0,88
2022,7,24,0.0,24.6,17.0,86
2022,7,25,17.8,25.0,16.2,90
2022,7,26,18.4,22.4,16.8,88
2022,7,27,12.0,23.2,16.9,91
2022,7,28,0.0,22.2,17.4,92
2022,7,29,14.0,23.0,16.0,92
2022,7,30,15.0,24.0,16.2,88
2022,7,31,0.2,23.3,16.4,87
2022,8,1,8.4,23.0,16.0,93
2022,8,2,7.0,23.6,17.0,95
2022,8,3,1.2,24.4,17.0,84
2022,8,4,4.2,24.4,17.4,92
2022,8,5,10.0,21.0,17.0,94
2022,8,6,2.5,21.7,16.2,92
2022,8,7,6.5,20.8,16.0,92
2022,8,8,8.6,18.2,15.4,96
2022,8,9,0.8,19.2,15.9,95
2022,8,10,1.2,23.8,17.0,90
2022,8,11,16.6,22.8,16.2,93
2022,8,12,-1.0,23.8,16.5,93
2022,8,13,59.2,24.6,16.8,87
2022,8,14,85.4,22.7,16.4,90
2022,8,15,11.8,23.0,16.0,92
2022,8,16,5.3,22.4,16.2,93
2022,8,17,32.3,20.8,16.8,97
2022,8,18,33.8,21.0,15.2,94
2022,8,19,1.6,22.8,16.6,90
2022,8,20,13.8,24.8,16.4,88
2022,8,21,-1.0,22.5,16.2,83
2022,8,22,27.2,21.5,16.0,92
2022,8,23,169.8,20.0,16.3,97
2022,8,24,13.6,20.6,16.7,97
2022,8,25,2.0,24.2,16.2,87
2022,8,26,1.0,24.6,17.2,88
2022,8,27,0.0,23.8,16.6,83
2022,8,28,19.1,26.4,16.4,86
2022,8,29,0.8,23.5,17.2,88
2022,8,30,8.1,24.8,17.5,90
2022,8,31,19.1,23.6,16.1,94
2022,9,1,27.5,23.4,16.5,91
2022,9,2,120.0,19.2,16.0,96
2022,9,3,95.4,18.6,16.0,98
2022,9,4,22.8,19.2,16.1,95
2022,9,5,0.8,21.4,16.2,87
2022,9,6,1.2,23.8,16.6,90
2022,9,7,0.0,25.4,17.5,81
2022,9,8,36.0,24.2,16.4,82
2022,9,9,0.0,24.0,16.3,90
2022,9,10,0.2,24.2,16.0,85
2022,9,11,3.2,23.4,16.0,85
2022,9,12,0.8,22.4,15.6,83
2022,9,13,0.0,22.2,15.9,87
2022,9,14,0.2,22.8,15.3,89
2022,9,15,0.0,22.8,16.0,87
2022,9,16,0.0,22.4,16.0,85
2022,9,17,23.0,21.4,16.2,90
2022,9,18,12.6,20.2,15.8,92
2022,9,19,26.8,23.0,16.0,93
2022,9,20,0.0,22.4,15.8,91
2022,9,21,7.0,21.6,15.8,88
2022,9,22,12.7,23.8,16.2,87
2022,9,23,38.6,23.5,16.0,84
2022,9,24,-1.0,25.0,16.2,85
2022,9,25,29.3,23.2,16.0,86
2022,9,26,0.0,21.1,16.4,91
2022,9,27,1.0,23.8,17.6,88
2022,9,28,21.2,24.0,17.2,93
2022,9,29,3.0,23.3,17.0,90
2022,9,30,-1.0,25.6,16.4,80
2022,10,1,0.0,25.5,17.0,75
2022,10,2,0.0,23.2,16.3,87
2022,10,3,0.2,22.2,16.2,81
2022,10,4,1.2,25.0,17.6,83
2022,10,5,0.0,26.6,17.0,89
2022,10,6,17.8,26.6,16.0,82
2022,10,7,0.0,25.4,17.4,79
2022,10,8,1.2,25.0,16.8,86
2022,10,9,56.4,23.6,15.0,91
2022,10,10,4.2,22.2,16.0,92
2022,10,11,15.3,22.5,16.4,91
2022,10,12,67.5,23.4,16.4,96
2022,10,13,0.0,25.2,17.0,82
2022,10,14,-1.0,23.6,17.0,88
2022,10,15,85.2,23.2,16.2,88
2022,10,16,124.6,18.4,15.5,98
2022,10,17,2.0,22.4,16.6,87
2022,10,18,8.0,23.1,17.6,85
2022,10,19,1.4,23.0,16.8,93
2022,10,20,2.2,21.2,17.0,93
2022,10,21,8.0,21.8,17.0,93
2022,10,22,0.0,25.0,17.2,84
2022,10,23,108.2,25.0,16.2,88
2022,10,24,0.0,24.6,17.2,90
2022,10,25,3.9,22.2,15.7,93
2022,10,26,0.0,24.7,14.5,85
2022,10,27,0.0,25.0,16.0,75
2022,10,28,10.0,24.0,17.2,88
2022,10,29,73.2,19.8,17.0,91
2022,10,30,100.5,18.4,16.8,97
2022,10,31,59.8,18.6,16.0,98
2022,11,1,0.0,21.8,15.9,90
2022,11,2,0.0,23.8,15.8,80
2022,11,3,0.0,23.8,16.0,78
2022,11,4,13.6,24.5,15.6,85
2022,11,5,0.0,24.9,16.0,85
2022,11,6,0.0,24.8,16.5,80
2022,11,7,3.0,25.4,17.0,87
2022,11,8,0.0,22.6,16.8,84
2022,11,9,0.0,24.7,16.8,74
2022,11,10,0.0,25.6,17.0,81
2022,11,11,0.0,25.7,17.2,79
2022,11,12,0.2,25.8,17.4,77
2022,11,13,0.0,25.6,17.7,73
2022,11,14,0.0,25.9,17.0,74
2022,11,15,0.0,26.6,17.1,69
2022,11,16,0.0,25.2,16.1,65
2022,11,17,4.0,24.3,16.4,75
2022,11,18,0.0,23.4,15.4,64
2022,11,19,1.8,25.0,17.6,69
2022,11,20,0.0,24.8,17.6,78
2022,11,21,0.5,19.9,17.2,81
2022,11,22,0.0,23.4,17.3,77
2022,11,23,0.0,23.4,17.9,78
2022,11,24,0.0,25.4,17.0,78
2022,11,25,0.0,24.6,17.0,76
2022,11,26,0.0,26.0,16.2,79
2022,11,27,0.0,25.8,15.3,73
2022,11,28,0.0,26.3,17.6,60
2022,11,29,0.0,26.6,17.6,73
2022,11,30,0.0,26.0,17.5,65
2022,12,1,0.0,25.0,16.6,65
2022,12,2,0.0,24.7,17.0,62
2022,12,3,0.0,25.0,16.8,78
2022,12,4,0.0,24.0,16.4,82
2022,12,5,0.0,24.0,16.8,79
2022,12,6,0.0,25.0,16.4,80
2022,12,7,0.0,21.6,16.8,87
2022,12,8,0.0,23.2,16.8,87
2022,12,9,0.0,25.2,16.8,84
2022,12,10,0.0,21.8,16.0,88
2022,12,11,0.0,21.8,15.0,87
2022,12,12,0.0,21.5,15.0,87
2022,12,13,0.0,24.2,16.1,81
2022,12,14,-1.0,23.4,16.7,92
2022,12,15,0.0,23.4,17.0,81
2022,12,16,0.0,24.4,16.2,68
2022,12,17,0.0,25.4,16.4,77
2022,12,18,0.0,23.6,14.1,72
2022,12,19,0.0,22.9,15.2,72
2022,12,20,0.0,23.8,16.0,73
2022,12,21,0.0,23.2,16.0,81
2022,12,22,0.0,21.8,13.0,80
2022,12,23,0.0,20.8,12.4,80
2022,12,24,0.0,20.2,12.2,76
2022,12,25,0.0,18.6,12.0,76
2022,12,26,0.0,18.4,12.5,80
2022,12,27,0.0,18.8,12.6,76
2022,12,28,0.0,22.4,14.4,71
2022,12,29,0.4,21.9,16.0,78
2022,12,30,0.0,24.0,15.0,80
2022,12,31,0.0,24.0,17.4,75
